Transaction_ID,Date,Time,Product_ID,Staff_ID,Customer_ID,Quantity_Sold,Unit_Price,Total_Amount,Payment_Method
TRX_00356,2025-06-06,15:44,117,S05,CUST_153,5,48,240,Cash
TRX_00357,2025-08-29,21:42,102,S01,CUST_022,4,55,220,Visa
TRX_00358,2025-11-10,21:38,122,S05,CUST_095,2,450,900,Visa
TRX_00359,2025-08-23,16:33,123,S04,CUST_054,1,620,620,Visa
TRX_00360,2025-09-11,10:03,132,S05,CUST_107,1,20,20,Visa
TRX_00361,2025-03-10,18:34,144,S04,CUST_138,5,25,125,Cash
TRX_00362,2025-08-20,16:07,113,S04,CUST_088,3,72,216,Cash
TRX_00363,2025-08-04,10:57,107,S05,CUST_012,5,28,140,Cash
TRX_00364,2025-07-17,11:32,130,S05,CUST_070,1,145,145,Cash
TRX_00365,2024-12-26,17:29,127,S05,CUST_119,5,95,475,Cash
TRX_00366,2024-12-08,15:16,124,S05,CUST_143,3,480,1440,Visa
TRX_00367,2025-09-19,10:02,136,S05,CUST_070,2,280,560,Cash
TRX_00368,2025-08-31,9:59,118,S05,CUST_106,1,40,40,Visa
TRX_00369,2024-12-13,13:26,140,S04,CUST_094,4,175,700,Cash
TRX_00370,2025-10-21,20:41,107,S01,CUST_052,2,28,56,App
TRX_00371,2025-06-10,16:55,107,S03,CUST_135,3,28,84,App
TRX_00372,2025-06-07,10:43,123,S05,CUST_053,4,620,2480,App
TRX_00373,2025-02-03,19:55,103,S03,CUST_002,5,38,190,Cash
TRX_00374,2025-08-29,15:33,137,S03,CUST_013,2,320,640,Cash
TRX_00375,2024-11-28,21:01,108,S02,CUST_200,2,110,220,App
TRX_00376,2025-11-06,20:34,135,S01,CUST_118,4,95,380,Cash
TRX_00377,2025-03-24,12:29,141,S01,CUST_054,4,95,380,Cash
TRX_00378,2025-03-03,23:56,116,S04,CUST_129,3,650,1950,Visa
TRX_00379,2024-12-13,21:42,126,S05,CUST_141,1,390,390,Cash
TRX_00380,2025-03-30,12:04,141,S04,CUST_183,1,95,95,Cash
TRX_00381,2025-07-13,18:43,113,S01,CUST_155,1,72,72,Visa
TRX_00382,2025-04-01,20:02,106,S04,CUST_183,1,32,32,Cash
TRX_00383,2025-08-30,12:48,135,S02,CUST_048,2,95,190,Visa
TRX_00384,2025-02-06,17:18,121,S01,CUST_114,1,85,85,Cash
TRX_00385,2025-05-09,18:38,135,S03,CUST_022,5,95,475,Visa
TRX_00386,2025-03-28,13:56,132,S02,CUST_140,3,20,60,Cash
TRX_00387,2025-03-20,15:19,124,S03,CUST_157,5,480,2400,Cash
TRX_00388,2025-09-25,23:47,102,S05,CUST_054,5,55,275,App
TRX_00389,2025-09-07,16:03,142,S03,CUST_013,4,210,840,App
TRX_00390,2025-08-22,14:44,145,S03,CUST_137,4,50,200,Cash
TRX_00391,2025-04-29,15:11,143,S03,CUST_089,2,350,700,Visa
TRX_00392,2025-03-30,22:14,109,S01,CUST_137,4,95,380,Cash
TRX_00393,2025-07-22,23:03,145,S04,CUST_077,2,50,100,Cash
TRX_00394,2025-09-08,17:08,105,S02,CUST_130,4,65,260,Cash
TRX_00395,2025-03-11,14:41,117,S04,CUST_193,3,48,144,Cash
TRX_00396,2025-06-04,10:34,128,S03,CUST_183,4,110,440,Visa
TRX_00397,2024-12-23,13:24,131,S05,CUST_095,2,85,170,Cash
TRX_00398,2024-12-17,22:04,125,S04,CUST_095,5,550,2750,Cash
TRX_00399,2025-11-05,17:13,111,S01,CUST_036,5,140,700,Cash
TRX_00400,2025-05-01,23:00,119,S05,CUST_040,3,25,75,Cash
TRX_00401,2025-01-26,20:48,105,S01,CUST_158,2,65,130,Cash
TRX_00402,2025-11-18,18:45,130,S03,CUST_196,2,145,290,Cash
TRX_00403,2025-09-05,14:49,113,S04,CUST_178,2,72,144,Cash
TRX_00404,2025-08-27,19:22,127,S04,CUST_098,4,95,380,Cash
TRX_00405,2025-08-16,23:31,113,S02,CUST_003,3,72,216,Cash
TRX_00406,2025-05-09,23:13,139,S03,CUST_069,4,160,640,Cash
TRX_00407,2024-12-20,18:55,103,S05,CUST_105,4,38,152,Cash
TRX_00408,2024-12-05,13:35,103,S03,CUST_185,2,38,76,App
TRX_00409,2025-06-28,13:09,124,S03,CUST_036,5,480,2400,Cash
TRX_00410,2025-06-09,18:53,129,S04,CUST_163,2,220,440,Cash
TRX_00411,2025-10-28,19:21,130,S01,CUST_005,5,145,725,Cash
TRX_00412,2025-10-21,20:31,120,S04,CUST_050,4,90,360,Cash
TRX_00413,2025-02-21,11:46,122,S02,CUST_092,3,450,1350,Cash
TRX_00414,2025-08-31,19:03,142,S04,CUST_022,2,210,420,Cash
TRX_00415,2025-11-04,9:48,104,S05,CUST_050,1,42,42,Cash
TRX_00416,2025-10-15,12:04,102,S04,CUST_105,2,55,110,Visa
TRX_00417,2025-03-18,17:29,124,S02,CUST_061,1,480,480,Cash
TRX_00418,2025-10-19,19:59,130,S01,CUST_123,5,145,725,Cash
TRX_00419,2025-10-30,16:01,128,S01,CUST_090,4,110,440,Cash
TRX_00420,2025-06-25,9:01,131,S03,CUST_136,5,85,425,Cash
TRX_00421,2025-08-28,13:01,107,S01,CUST_087,3,28,84,Cash
TRX_00422,2025-02-26,10:58,119,S01,CUST_133,4,25,100,Cash
TRX_00423,2025-03-30,12:39,101,S04,CUST_176,2,45,90,Cash
TRX_00424,2025-04-12,21:25,130,S05,CUST_161,3,145,435,Cash
TRX_00425,2025-07-20,18:15,101,S04,CUST_158,4,45,180,App
TRX_00426,2025-04-29,19:52,103,S03,CUST_035,2,38,76,Visa
TRX_00427,2025-01-13,15:24,106,S03,CUST_138,1,32,32,Cash
TRX_00428,2024-12-25,19:00,119,S05,CUST_006,4,25,100,Visa
TRX_00429,2025-08-09,22:27,113,S04,CUST_023,1,72,72,Cash
TRX_00430,2025-09-12,22:06,132,S04,CUST_042,3,20,60,Visa
TRX_00431,2025-03-24,12:57,118,S02,CUST_038,1,40,40,Visa
TRX_00432,2025-07-28,13:02,109,S02,CUST_156,5,95,475,App
TRX_00433,2025-09-01,18:42,104,S01,CUST_096,3,42,126,Cash
TRX_00434,2024-12-05,12:37,129,S05,CUST_100,3,220,660,Cash
TRX_00435,2025-01-05,13:10,138,S03,CUST_010,4,300,1200,Cash
TRX_00436,2025-06-14,19:57,130,S04,CUST_107,5,145,725,Cash
TRX_00437,2025-02-06,21:44,141,S05,CUST_158,4,95,380,Visa
TRX_00438,2025-05-23,9:06,128,S03,CUST_153,5,110,550,Cash
TRX_00439,2025-05-20,18:49,128,S04,CUST_136,1,110,110,Cash
TRX_00440,2025-06-18,21:20,118,S01,CUST_130,5,40,200,Cash
TRX_00441,2025-07-15,16:14,143,S03,CUST_135,3,350,1050,Cash
TRX_00442,2025-07-06,11:43,106,S04,CUST_053,4,32,128,Cash
TRX_00443,2025-01-09,21:39,129,S02,CUST_145,4,220,880,Cash
TRX_00444,2025-11-27,10:05,137,S03,CUST_017,2,320,640,Cash
TRX_00445,2025-11-26,21:40,140,S01,CUST_042,4,175,700,Cash
TRX_00446,2025-05-08,14:06,104,S02,CUST_111,4,42,168,Cash
TRX_00447,2025-07-12,14:48,109,S05,CUST_147,3,95,285,Cash
TRX_00448,2025-01-10,11:27,128,S05,CUST_117,2,110,220,Cash
TRX_00449,2025-08-16,15:06,139,S05,CUST_135,5,160,800,Cash
TRX_00450,2025-09-06,10:38,124,S04,CUST_142,3,480,1440,Cash
TRX_00451,2025-06-12,9:18,113,S02,CUST_092,3,72,216,Cash
TRX_00452,2025-09-09,23:15,127,S01,CUST_114,1,95,95,Cash
TRX_00453,2025-11-12,15:10,138,S05,CUST_170,2,300,600,Cash
TRX_00454,2025-04-13,16:09,117,S03,CUST_061,3,48,144,Cash
TRX_00455,2025-04-17,15:19,132,S04,CUST_050,4,20,80,Cash
TRX_00456,2025-05-30,13:15,140,S01,CUST_156,1,175,175,Visa
TRX_00457,2025-09-27,18:12,105,S01,CUST_183,4,65,260,Cash
TRX_00458,2025-05-01,9:25,107,S05,CUST_083,2,28,56,Cash
TRX_00459,2025-06-09,21:55,117,S03,CUST_133,5,48,240,Cash
TRX_00460,2025-07-05,22:52,142,S02,CUST_083,3,210,630,Visa
TRX_00461,2025-02-04,13:20,103,S05,CUST_005,5,38,190,Cash
TRX_00462,2025-07-30,14:11,126,S03,CUST_148,2,390,780,App
TRX_00463,2025-04-25,20:44,108,S02,CUST_128,3,110,330,Cash
TRX_00464,2025-03-31,14:24,133,S01,CUST_018,5,450,2250,Cash
TRX_00465,2025-06-01,10:59,131,S03,CUST_052,4,85,340,Cash
TRX_00466,2025-09-02,11:43,121,S02,CUST_082,5,85,425,Visa
TRX_00467,2025-07-21,20:13,120,S03,CUST_165,1,90,90,Cash
TRX_00468,2025-11-16,10:52,111,S01,CUST_195,3,140,420,Visa
TRX_00469,2025-11-06,16:08,123,S05,CUST_132,4,620,2480,Cash
TRX_00470,2025-04-05,19:09,105,S05,CUST_019,2,65,130,Visa
TRX_00471,2025-01-03,16:38,106,S02,CUST_054,4,32,128,Cash
TRX_00472,2025-08-27,17:59,135,S02,CUST_011,4,95,380,App
TRX_00473,2025-09-01,9:50,106,S04,CUST_034,4,32,128,App
TRX_00474,2025-09-27,19:58,106,S05,CUST_135,5,32,160,Cash
TRX_00475,2025-10-29,19:22,140,S03,CUST_022,2,175,350,Cash
TRX_00476,2024-12-19,18:41,135,S02,CUST_074,5,95,475,Cash
TRX_00477,2025-05-15,21:27,119,S02,CUST_075,4,25,100,Cash
TRX_00478,2025-04-08,12:32,139,S01,CUST_005,1,160,160,Visa
TRX_00479,2025-09-20,20:36,121,S02,CUST_011,5,85,425,Cash
TRX_00480,2025-06-15,16:49,123,S05,CUST_123,3,620,1860,Cash
TRX_00481,2025-02-12,14:01,106,S05,CUST_009,5,32,160,Cash
TRX_00482,2025-06-27,23:05,131,S04,CUST_161,3,85,255,Cash
TRX_00483,2025-05-24,13:21,105,S03,CUST_018,2,65,130,Cash
TRX_00484,2025-08-20,16:22,120,S05,CUST_005,2,90,180,Cash
TRX_00485,2025-11-18,16:20,131,S04,CUST_009,4,85,340,Cash
TRX_00486,2025-11-25,10:01,135,S02,CUST_095,1,95,95,Visa
TRX_00487,2025-11-08,21:10,134,S02,CUST_168,1,135,135,App
TRX_00488,2025-08-18,11:35,125,S02,CUST_064,2,550,1100,Cash
TRX_00489,2025-07-03,16:14,113,S05,CUST_164,5,72,360,Visa
TRX_00490,2025-03-02,19:42,114,S01,CUST_102,2,220,440,Cash
TRX_00491,2025-10-07,23:12,128,S04,CUST_012,1,110,110,Cash
TRX_00492,2025-06-14,9:45,124,S02,CUST_080,4,480,1920,Cash
TRX_00493,2025-11-22,21:50,113,S05,CUST_095,3,72,216,Cash
TRX_00494,2025-08-28,11:23,145,S04,CUST_070,1,50,50,Cash
TRX_00495,2025-01-24,13:42,123,S05,CUST_118,4,620,2480,Visa
TRX_00496,2025-10-20,14:38,130,S05,CUST_153,5,145,725,Cash
TRX_00497,2025-09-23,10:22,136,S05,CUST_094,4,280,1120,Cash
TRX_00498,2025-10-09,11:52,101,S01,CUST_150,4,45,180,Cash
TRX_00499,2025-10-07,18:05,142,S03,CUST_108,3,210,630,Cash
TRX_00500,2025-01-26,12:19,109,S03,CUST_107,3,95,285,Cash
TRX_00501,2025-11-17,11:32,135,S03,CUST_146,3,95,285,Cash
TRX_00502,2025-02-05,18:24,108,S04,CUST_058,5,110,550,Cash
TRX_00503,2025-10-18,17:44,134,S04,CUST_062,4,135,540,App
TRX_00504,2025-09-07,11:31,115,S05,CUST_182,2,180,360,Cash
TRX_00505,2025-05-07,22:28,130,S02,CUST_134,2,145,290,Cash
TRX_00506,2024-12-01,16:08,113,S02,CUST_060,3,72,216,Cash
TRX_00507,2025-09-10,17:41,124,S05,CUST_195,4,480,1920,Cash
TRX_00508,2025-06-27,20:53,135,S01,CUST_141,4,95,380,Cash
TRX_00509,2025-01-08,18:01,131,S05,CUST_077,2,85,170,Visa
TRX_00510,2025-04-25,9:17,113,S04,CUST_189,2,72,144,Cash
TRX_00511,2025-02-21,21:29,117,S03,CUST_021,3,48,144,Cash
TRX_00512,2025-09-04,17:07,103,S02,CUST_182,4,38,152,Cash
TRX_00513,2025-09-01,22:23,131,S04,CUST_009,3,85,255,Cash
TRX_00514,2025-07-10,17:13,127,S05,CUST_126,1,95,95,App
TRX_00515,2025-10-27,21:15,132,S04,CUST_101,1,20,20,Cash
TRX_00516,2025-07-15,13:22,136,S01,CUST_082,1,280,280,Visa
TRX_00517,2025-07-09,22:07,112,S01,CUST_028,1,56,56,Visa
TRX_00518,2025-03-14,21:47,123,S01,CUST_070,2,620,1240,Cash
TRX_00519,2025-11-25,18:40,122,S03,CUST_018,3,450,1350,Cash
TRX_00520,2025-02-06,21:13,135,S05,CUST_034,5,95,475,Visa
TRX_00521,2025-09-14,14:34,115,S04,CUST_047,1,180,180,Cash
TRX_00522,2025-02-21,14:45,101,S05,CUST_040,5,45,225,Cash
TRX_00523,2025-04-12,22:32,123,S01,CUST_003,5,620,3100,App
TRX_00524,2025-02-04,21:50,135,S02,CUST_088,1,95,95,Cash
TRX_00525,2025-04-17,22:41,109,S05,CUST_159,1,95,95,Cash
TRX_00526,2025-04-03,11:45,118,S02,CUST_103,2,40,80,Cash
TRX_00527,2025-11-08,15:31,139,S01,CUST_131,2,160,320,Cash
TRX_00528,2025-10-14,15:24,120,S02,CUST_150,3,90,270,Cash
TRX_00529,2025-06-21,17:47,117,S05,CUST_026,1,48,48,Cash
TRX_00530,2025-07-17,16:20,109,S02,CUST_056,3,95,285,Cash
TRX_00531,2025-07-19,19:42,125,S05,CUST_104,1,550,550,Cash
TRX_00532,2025-08-27,15:13,109,S01,CUST_122,1,95,95,App
TRX_00533,2025-08-07,13:20,104,S05,CUST_052,2,42,84,Visa
TRX_00534,2025-09-03,18:08,145,S04,CUST_167,3,50,150,Cash
TRX_00535,2025-05-21,23:43,140,S04,CUST_156,4,175,700,Visa
TRX_00536,2025-01-16,19:50,133,S02,CUST_090,1,450,450,Visa
TRX_00537,2025-01-29,23:54,112,S04,CUST_083,1,56,56,Cash
TRX_00538,2024-11-27,15:12,123,S05,CUST_014,4,620,2480,App
TRX_00539,2025-10-25,13:10,109,S01,CUST_185,2,95,190,Visa
TRX_00540,2025-01-13,19:23,113,S03,CUST_165,3,72,216,Cash
TRX_00541,2025-11-02,23:41,122,S02,CUST_192,3,450,1350,Cash
TRX_00542,2025-10-13,13:46,105,S02,CUST_041,4,65,260,Cash
TRX_00543,2025-07-04,19:05,136,S05,CUST_141,2,280,560,Visa
TRX_00544,2025-03-16,16:04,112,S02,CUST_166,1,56,56,Cash
TRX_00545,2025-08-19,19:28,117,S04,CUST_158,2,48,96,Cash
TRX_00546,2025-01-27,22:27,111,S03,CUST_141,3,140,420,Cash
TRX_00547,2025-01-02,12:24,121,S03,CUST_170,4,85,340,Cash
TRX_00548,2025-01-18,14:23,124,S02,CUST_011,1,480,480,Visa
TRX_00549,2025-06-10,21:52,115,S03,CUST_170,2,180,360,Visa
TRX_00550,2025-10-21,19:09,134,S04,CUST_070,2,135,270,Cash
TRX_00551,2024-12-01,18:41,105,S02,CUST_083,5,65,325,Cash
TRX_00552,2025-03-16,19:47,120,S03,CUST_154,3,90,270,Cash
TRX_00553,2025-10-08,19:28,126,S01,CUST_007,4,390,1560,Visa
TRX_00554,2025-01-17,11:48,128,S04,CUST_192,1,110,110,Cash
TRX_00555,2025-05-25,15:20,137,S01,CUST_065,4,320,1280,Visa
TRX_00556,2025-04-17,19:05,120,S05,CUST_068,2,90,180,Cash
TRX_00557,2025-09-30,20:38,135,S02,CUST_110,5,95,475,Cash
TRX_00558,2025-10-30,23:19,128,S01,CUST_119,1,110,110,Cash
TRX_00559,2025-08-14,12:47,120,S02,CUST_033,5,90,450,Cash
TRX_00560,2025-03-29,16:24,131,S05,CUST_154,1,85,85,Cash
TRX_00561,2025-10-19,18:04,102,S03,CUST_165,4,55,220,Cash
TRX_00562,2025-05-30,23:20,120,S03,CUST_083,1,90,90,Cash
TRX_00563,2025-06-30,14:34,109,S02,CUST_038,5,95,475,Cash
TRX_00564,2025-01-03,9:37,128,S02,CUST_182,4,110,440,Cash
TRX_00565,2025-03-17,9:59,134,S03,CUST_140,3,135,405,Cash
TRX_00566,2025-08-13,13:40,139,S01,CUST_029,4,160,640,Visa
TRX_00567,2025-07-01,20:25,138,S01,CUST_077,4,300,1200,Cash
TRX_00568,2025-08-29,18:09,103,S03,CUST_100,5,38,190,Cash
TRX_00569,2025-01-06,17:58,139,S01,CUST_121,3,160,480,Cash
TRX_00570,2025-08-28,14:25,140,S05,CUST_159,2,175,350,Cash
TRX_00571,2025-05-04,20:27,119,S01,CUST_043,1,25,25,Visa
TRX_00572,2024-12-26,12:05,125,S04,CUST_005,2,550,1100,App
TRX_00573,2025-07-17,18:38,102,S04,CUST_115,1,55,55,Cash
TRX_00574,2025-01-27,9:45,133,S02,CUST_117,2,450,900,Cash
TRX_00575,2025-02-18,16:22,107,S01,CUST_175,1,28,28,Cash
TRX_00576,2025-02-20,14:08,138,S03,CUST_163,3,300,900,Visa
TRX_00577,2025-01-26,21:57,104,S05,CUST_006,3,42,126,Cash
TRX_00578,2025-04-15,17:04,141,S04,CUST_019,4,95,380,Cash
TRX_00579,2025-10-14,10:31,143,S04,CUST_086,5,350,1750,Cash
TRX_00580,2024-12-25,16:54,110,S03,CUST_067,3,105,315,Cash
TRX_00581,2025-02-15,13:49,109,S04,CUST_042,3,95,285,Cash
TRX_00582,2025-11-07,20:07,115,S02,CUST_003,5,180,900,Cash
TRX_00583,2024-11-28,9:54,107,S02,CUST_120,5,28,140,Visa
TRX_00584,2024-12-20,16:23,110,S01,CUST_195,2,105,210,Cash
TRX_00585,2025-02-26,23:54,121,S03,CUST_119,2,85,170,Cash
TRX_00586,2025-03-21,14:15,125,S01,CUST_181,4,550,2200,Cash
TRX_00587,2025-04-14,22:04,141,S02,CUST_026,3,95,285,Cash
TRX_00588,2025-08-11,19:57,115,S05,CUST_200,1,180,180,Cash
TRX_00589,2025-08-18,9:25,113,S01,CUST_051,2,72,144,Cash
TRX_00590,2025-04-20,21:54,109,S03,CUST_185,4,95,380,Cash
TRX_00591,2025-09-06,16:00,120,S04,CUST_064,1,90,90,Cash
TRX_00592,2025-09-11,21:19,139,S02,CUST_035,3,160,480,Visa
TRX_00593,2025-07-22,14:37,105,S03,CUST_062,2,65,130,App
TRX_00594,2025-09-02,21:50,116,S04,CUST_113,2,650,1300,Cash
TRX_00595,2025-06-24,9:14,103,S04,CUST_081,1,38,38,Cash
TRX_00596,2025-05-17,9:48,124,S03,CUST_166,1,480,480,Cash
TRX_00597,2025-01-19,12:33,131,S02,CUST_146,3,85,255,App
TRX_00598,2025-08-05,9:09,106,S02,CUST_109,4,32,128,Visa
TRX_00599,2024-12-19,23:14,117,S02,CUST_008,1,48,48,Visa
TRX_00600,2025-06-26,20:57,130,S05,CUST_184,5,145,725,Cash
TRX_00601,2025-09-20,10:32,119,S02,CUST_102,1,25,25,Cash
TRX_00602,2025-01-04,18:36,109,S01,CUST_063,4,95,380,Cash
TRX_00603,2025-03-28,13:16,135,S01,CUST_009,2,95,190,Visa
TRX_00604,2025-11-20,22:47,139,S03,CUST_100,4,160,640,Cash
TRX_00605,2025-04-15,12:04,121,S01,CUST_120,4,85,340,App
TRX_00606,2025-09-22,10:09,130,S04,CUST_127,2,145,290,Cash
TRX_00607,2025-07-23,14:26,102,S03,CUST_032,4,55,220,Cash
TRX_00608,2025-03-13,16:19,132,S04,CUST_161,3,20,60,Cash
TRX_00609,2025-01-12,11:51,103,S02,CUST_034,1,38,38,Cash
TRX_00610,2024-12-17,12:53,140,S03,CUST_105,5,175,875,Visa
TRX_00611,2025-01-12,20:15,141,S02,CUST_021,2,95,190,App
TRX_00612,2025-08-16,9:43,104,S03,CUST_164,4,42,168,Cash
TRX_00613,2024-12-12,15:54,115,S03,CUST_078,2,180,360,Cash
TRX_00614,2025-04-03,10:29,101,S05,CUST_102,5,45,225,Cash
TRX_00615,2025-01-28,9:03,130,S02,CUST_043,2,145,290,Visa
TRX_00616,2025-02-01,12:52,110,S05,CUST_112,2,105,210,Cash
TRX_00617,2025-09-21,18:16,131,S05,CUST_180,1,85,85,App
TRX_00618,2024-12-08,10:12,144,S04,CUST_156,1,25,25,App
TRX_00619,2025-01-31,10:57,134,S04,CUST_194,4,135,540,Visa
TRX_00620,2025-01-28,9:29,123,S01,CUST_036,3,620,1860,Cash
TRX_00621,2025-07-06,22:46,124,S05,CUST_160,5,480,2400,Cash
TRX_00622,2025-06-10,19:27,109,S01,CUST_147,1,95,95,Cash
TRX_00623,2025-03-02,13:17,115,S05,CUST_095,2,180,360,Cash
TRX_00624,2024-12-14,18:39,135,S02,CUST_034,2,95,190,Cash
TRX_00625,2025-08-09,15:56,112,S05,CUST_072,3,56,168,Cash
TRX_00626,2025-01-10,13:24,108,S03,CUST_175,1,110,110,Cash
TRX_00627,2025-10-22,23:51,123,S03,CUST_066,2,620,1240,Cash
TRX_00628,2024-12-06,15:50,121,S04,CUST_197,5,85,425,Visa
TRX_00629,2025-09-01,21:31,131,S04,CUST_079,4,85,340,Cash
TRX_00630,2025-08-11,14:24,116,S03,CUST_196,5,650,3250,Cash
TRX_00631,2025-05-09,18:14,111,S01,CUST_051,1,140,140,Cash
TRX_00632,2024-12-26,21:30,138,S01,CUST_177,3,300,900,Cash
TRX_00633,2025-03-26,11:06,112,S05,CUST_033,5,56,280,Cash
TRX_00634,2025-04-12,17:52,101,S04,CUST_058,2,45,90,Visa
TRX_00635,2025-03-19,18:54,140,S01,CUST_093,1,175,175,App
TRX_00636,2025-05-27,23:53,138,S05,CUST_150,4,300,1200,App
TRX_00637,2025-02-25,12:37,123,S02,CUST_047,2,620,1240,Cash
TRX_00638,2025-09-25,9:45,119,S03,CUST_184,3,25,75,Visa
TRX_00639,2025-09-11,11:36,136,S04,CUST_027,5,280,1400,App
TRX_00640,2025-08-31,13:11,123,S01,CUST_036,4,620,2480,Cash
TRX_00641,2024-12-25,12:38,120,S01,CUST_168,1,90,90,Cash
TRX_00642,2025-07-29,9:21,132,S05,CUST_082,5,20,100,App
TRX_00643,2025-02-01,14:45,132,S01,CUST_099,2,20,40,Cash
TRX_00644,2024-12-27,9:09,115,S03,CUST_192,3,180,540,Cash
TRX_00645,2025-01-22,22:33,136,S03,CUST_024,2,280,560,Visa
TRX_00646,2025-06-06,20:42,131,S01,CUST_164,1,85,85,Cash
TRX_00647,2025-05-18,13:20,129,S02,CUST_084,1,220,220,Cash
TRX_00648,2025-07-08,21:40,119,S03,CUST_060,2,25,50,App
TRX_00649,2025-02-24,20:35,124,S02,CUST_167,3,480,1440,Cash
TRX_00650,2025-05-28,12:42,122,S04,CUST_182,5,450,2250,Cash
TRX_00651,2025-06-08,13:46,107,S03,CUST_024,2,28,56,Cash
TRX_00652,2025-02-25,20:00,116,S02,CUST_005,2,650,1300,App
TRX_00653,2025-06-15,22:49,124,S05,CUST_147,5,480,2400,App
TRX_00654,2025-02-28,18:20,114,S05,CUST_131,1,220,220,App
TRX_00655,2025-03-20,19:36,108,S01,CUST_184,5,110,550,Cash
TRX_00656,2025-02-07,14:47,102,S01,CUST_114,4,55,220,Cash
TRX_00657,2025-05-09,11:40,132,S02,CUST_057,3,20,60,Visa
TRX_00658,2025-11-24,19:40,122,S01,CUST_152,1,450,450,Visa
TRX_00659,2025-07-13,9:16,140,S02,CUST_012,3,175,525,Cash
TRX_00660,2025-05-25,13:50,143,S01,CUST_191,1,350,350,Cash
TRX_00661,2024-12-21,15:28,138,S03,CUST_041,1,300,300,Visa
TRX_00662,2025-06-26,16:56,114,S03,CUST_101,2,220,440,Cash
TRX_00663,2025-06-07,10:53,103,S02,CUST_178,5,38,190,Cash
TRX_00664,2025-10-26,21:43,129,S01,CUST_041,5,220,1100,Cash
TRX_00665,2025-01-03,21:54,103,S04,CUST_019,4,38,152,Cash
TRX_00666,2025-05-09,13:06,141,S05,CUST_027,1,95,95,Cash
TRX_00667,2025-06-07,11:46,131,S03,CUST_067,2,85,170,Cash
TRX_00668,2025-05-19,18:39,110,S03,CUST_015,1,105,105,Visa
TRX_00669,2025-07-05,19:10,131,S05,CUST_087,1,85,85,Cash
TRX_00670,2025-02-15,9:06,115,S04,CUST_019,4,180,720,Cash
TRX_00671,2025-06-24,20:35,101,S02,CUST_045,2,45,90,Visa
TRX_00672,2025-04-11,19:18,119,S03,CUST_070,5,25,125,Cash
TRX_00673,2024-12-22,15:36,139,S02,CUST_047,1,160,160,Cash
TRX_00674,2025-02-13,9:23,125,S05,CUST_015,4,550,2200,Cash
TRX_00675,2025-04-26,22:42,136,S05,CUST_176,1,280,280,Cash
TRX_00676,2025-03-09,10:01,124,S02,CUST_090,4,480,1920,Cash
TRX_00677,2025-01-07,16:54,117,S01,CUST_133,3,48,144,Cash
TRX_00678,2025-07-26,16:57,123,S02,CUST_140,4,620,2480,Cash
TRX_00679,2025-10-21,17:24,124,S05,CUST_036,1,480,480,Cash
TRX_00680,2025-06-04,11:28,132,S03,CUST_154,4,20,80,Cash
TRX_00681,2025-07-23,13:14,131,S02,CUST_093,4,85,340,Visa
TRX_00682,2024-12-28,11:48,133,S02,CUST_052,5,450,2250,Cash
TRX_00683,2025-01-09,19:22,114,S03,CUST_048,1,220,220,Visa
TRX_00684,2025-09-24,12:35,113,S04,CUST_181,4,72,288,Cash
TRX_00685,2025-08-21,15:34,138,S04,CUST_085,4,300,1200,Cash
TRX_00686,2025-09-16,23:15,123,S01,CUST_010,4,620,2480,Cash
TRX_00687,2025-06-17,23:54,133,S05,CUST_116,1,450,450,Visa
TRX_00688,2025-09-15,23:33,112,S01,CUST_078,5,56,280,Visa
TRX_00689,2025-02-10,10:48,116,S03,CUST_172,5,650,3250,Cash
TRX_00690,2025-03-15,21:12,141,S01,CUST_086,2,95,190,Cash
TRX_00691,2025-01-06,19:27,104,S04,CUST_103,4,42,168,Cash
TRX_00692,2025-09-27,13:20,107,S01,CUST_099,2,28,56,App
TRX_00693,2025-01-10,15:35,102,S05,CUST_187,1,55,55,Cash
TRX_00694,2025-04-17,17:29,125,S04,CUST_065,3,550,1650,App
TRX_00695,2025-11-20,18:37,114,S01,CUST_162,1,220,220,Cash
TRX_00696,2025-01-23,15:09,115,S05,CUST_105,4,180,720,Cash
TRX_00697,2025-09-21,21:06,137,S02,CUST_078,5,320,1600,App
TRX_00698,2025-01-17,21:18,141,S02,CUST_140,5,95,475,Visa
TRX_00699,2025-06-25,13:24,140,S03,CUST_188,3,175,525,Cash
TRX_00700,2025-10-04,16:02,108,S05,CUST_012,5,110,550,Cash
TRX_00701,2025-02-08,18:38,134,S03,CUST_188,4,135,540,Cash
TRX_00702,2024-12-16,15:56,138,S05,CUST_157,4,300,1200,Visa
TRX_00703,2024-12-22,20:30,136,S01,CUST_017,2,280,560,App
TRX_00704,2024-12-07,14:52,115,S03,CUST_175,3,180,540,Visa
TRX_00705,2025-04-19,22:31,101,S01,CUST_016,3,45,135,Visa
TRX_00706,2025-03-23,11:19,115,S02,CUST_171,1,180,180,App
TRX_00707,2025-05-10,13:46,102,S03,CUST_066,4,55,220,Cash
TRX_00708,2025-03-03,16:13,135,S02,CUST_172,1,95,95,App
TRX_00709,2025-08-02,21:33,120,S02,CUST_090,4,90,360,Visa
TRX_00710,2025-08-17,21:10,113,S02,CUST_025,1,72,72,Cash
TRX_00711,2025-06-21,11:49,114,S05,CUST_092,5,220,1100,Visa
TRX_00712,2024-12-11,11:12,127,S03,CUST_026,5,95,475,Visa
